igned long, char volatile *, unsigned long)" (done)           
==7069== Profiling application: ./cgout -b 2 -p 1 -l 0.1 -n 1000
==7069== Profiling result:
==7069== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "GeForce GTX 980 (0)"
    Kernel: gpu_hammer(unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long, unsigned long*, unsigned long, char volatile *, unsigned long)
          1                  gld_requested_throughput                      Requested Global Load Throughput  18.255MB/s  18.255MB/s  18.120MB/s
          1                  gst_requested_throughput                     Requested Global Store Throughput  2.6494KB/s  2.6494KB/s  0.00000B/s
          1                            gld_throughput                                Global Load Throughput  547.91MB/s  547.91MB/s  547.41MB/s
          1                            gst_throughput                               Global Store Throughput  10.600KB/s  10.600KB/s  0.00000B/s
          1                      dram_read_throughput                         Device Memory Read Throughput  233.21KB/s  233.21KB/s  0.00000B/s
          1                     dram_write_throughput                        Device Memory Write Throughput  153.70KB/s  153.70KB/s  0.00000B/s
          1                      tex_cache_throughput                              Unified Cache Throughput  553.09MB/s  553.09MB/s  552.18MB/s
          1                     local_load_throughput                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                         Global Memory Load Efficiency       3.33%       3.33%       3.33%
          1                            gst_efficiency                        Global Memory Store Efficiency      25.00%      25.00%      25.00%
          1                    tex_cache_transactions                            Unified Cache Transactions      213715      213715      213715
          1                         cf_fu_utilization                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                        tex_fu_utilization                     Texture Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                       ldst_fu_utilization                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1           double_precision_fu_utilization            Double-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                    special_fu_utilization                     Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1           single_precision_fu_utilization            Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                             flop_count_dp           Floating Point Operations(Double Precision)           0           0           0
          1                         flop_count_dp_add       Floating Point Operations(Double Precision Add)           0           0           0
          1                         flop_count_dp_fma       Floating Point Operations(Double Precision FMA)           0           0           0
          1                         flop_count_dp_mul       Floating Point Operations(Double Precision Mul)           0           0           0
          1                             flop_count_sp           Floating Point Operations(Single Precision)           0           0           0
          1                         flop_count_sp_add       Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma       Floating Point Operations(Single Precision FMA)           0           0           0
          1                         flop_count_sp_mul        Floating Point Operation(Single Precision Mul)           0           0           0
          1                     flop_count_sp_special   Floating Point Operations(Single Precision Special)           0           0           0
          1                             inst_executed                                 Instructions Executed     1054167     1054167     1054167
          1                               inst_issued                                   Instructions Issued     1054193     1054193     1054193
          1                          dram_utilization                             Device Memory Utilization     Low (1)     Low (1)     Low (1)
          1                           tex_utilization                             Unified Cache Utilization     Low (1)     Low (1)     Low (1)
          1                         shared_efficiency                              Shared Memory Efficiency       0.00%       0.00%       0.00%
          1                        shared_utilization                             Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
          1                                inst_fp_32                               FP Instructions(Single)           0           0           0
          1                                inst_fp_64                               FP Instructions(Double)           0           0           0
          1                              inst_integer                                  Integer Instructions      737042      737042      737042
          1                          inst_bit_convert                              Bit-Convert Instructions           0           0           0
          1                              inst_control                             Control-Flow Instructions       52682       52682       52682
          1                        inst_compute_ld_st                               Load/Store Instructions      211719      211719      211719
          1                                 inst_misc                                     Misc Instructions       52714       52714       52714
          1           inst_inter_thread_communication                             Inter-Thread Instructions           0           0           0
          1                               issue_slots                                           Issue Slots      947824      947824      947824
          1                                 cf_issued                      Issued Control-Flow Instructions       52692       52692       52692
          1                               cf_executed                    Executed Control-Flow Instructions       52692       52692       52692
          1                               ldst_issued                        Issued Load/Store Instructions      211723      211723      211723
          1                             ldst_executed                      Executed Load/Store Instructions      211723      211723      211723
          1                       atomic_transactions                                   Atomic Transactions           0           0           0
          1           atomic_transactions_per_request                       Atomic Transactions Per Request    0.000000    0.000000    0.000000
          1                          stall_inst_fetch              Issue Stall Reasons (Instructions Fetch)       5.04%       5.04%       5.04%
          1                     stall_exec_dependency            Issue Stall Reasons (Execution Dependency)      19.66%      19.66%      19.66%
          1                   stall_memory_dependency                    Issue Stall Reasons (Data Request)      73.72%      73.72%      73.72%
          1                             stall_texture                         Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          1                                stall_sync                 Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other                           Issue Stall Reasons (Other)       1.57%       1.57%       1.57%
          1          stall_constant_memory_dependency              Issue Stall Reasons (Immediate constant)       0.01%       0.01%       0.01%
          1                           stall_pipe_busy                       Issue Stall Reasons (Pipe Busy)       0.00%       0.00%       0.00%
          1                     stall_memory_throttle                 Issue Stall Reasons (Memory Throttle)       0.00%       0.00%       0.00%
          1                        stall_not_selected                    Issue Stall Reasons (Not Selected)       0.00%       0.00%       0.00%
          1                  sysmem_read_transactions                       System Memory Read Transactions        2000        2000        2000
          1                 sysmem_write_transactions                      System Memory Write Transactions           5           5           5
          1                      l2_read_transactions                                  L2 Read Transactions      212410      212410      212410
          1                     l2_write_transactions                                 L2 Write Transactions          10          10          10
          1                          ecc_transactions                                      ECC Transactions           0           0           0
          1                     local_memory_overhead                                 Local Memory Overhead       0.00%       0.00%       0.00%
          1                        tex_cache_hit_rate                                Unified Cache Hit Rate       0.00%       0.00%       0.00%
          1                      l2_tex_read_hit_rate                           L2 Hit Rate (Texture Reads)      99.06%      99.06%      99.06%
          1                     l2_tex_write_hit_rate                          L2 Hit Rate (Texture Writes)     100.00%     100.00%     100.00%
          1                    l2_tex_read_throughput                         L2 Throughput (Texture Reads)  547.91MB/s  547.91MB/s  547.41MB/s
          1                   l2_tex_write_throughput                        L2 Throughput (Texture Writes)  10.600KB/s  10.600KB/s  0.00000B/s
          1                  l2_tex_read_transactions                       L2 Transactions (Texture Reads)      211715      211715      211715
          1                 l2_tex_write_transactions                      L2 Transactions (Texture Writes)           4           4           4
          1                        l2_read_throughput                                 L2 Throughput (Reads)  549.71MB/s  549.71MB/s  549.32MB/s
          1                       l2_write_throughput                                L2 Throughput (Writes)  26.500KB/s  26.500KB/s  0.00000B/s
          1                    sysmem_read_throughput                         System Memory Read Throughput  5.1759MB/s  5.1759MB/s  4.7684MB/s
          1                   sysmem_write_throughput                        System Memory Write Throughput  13.250KB/s  13.250KB/s  0.00000B/s
          1                            l2_utilization                                  L2 Cache Utilization     Low (1)     Low (1)     Low (1)
          1                      l2_atomic_throughput                       L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
          1                    l2_atomic_transactions                     L2 Transactions (Atomic requests)           0           0           0
          1                        sysmem_utilization                             System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                            ecc_throughput                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_read_utilization                        System Memory Read Utilization     Low (1)     Low (1)     Low (1)
          1                  sysmem_write_utilization                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          1                  eligible_warps_per_cycle                       Eligible Warps Per Active Cycle    0.065213    0.065213    0.065213
          1                        flop_sp_efficiency                          FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
          1                        flop_dp_efficiency                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%

